stamp_sec,point_count,roll_deg,pitch_deg,tilt_deg,raw_finite_bins,raw_ground_bins,level_finite_bins,level_ground_bins
322.544,14018,-1.1675874287874954,-1.9538192005793251,1.9538192005793251,624,0,659,0
323.046,14005,-1.821450739866313,-2.102832935578331,2.102832935578331,625,0,688,0
323.545,13990,-1.6819298713954287,-2.0161264392952623,2.0161264392952623,627,0,683,0
324.044,14011,-1.465908111705343,-1.9216025295264079,1.9216025295264079,627,0,653,0
324.544,14008,-1.2771631988675007,-1.7762852494010044,1.7762852494010044,628,0,666,0
325.045,14010,-1.2530525218282107,-1.690928163454403,1.690928163454403,630,0,666,0
325.545,14007,-1.222516040024192,-2.1444532628795208,2.1444532628795208,630,0,661,0
326.045,14002,0.020383239359161576,-1.2288950903116664,1.2288950903116664,631,0,720,0
326.545,13999,-0.05673996119531467,-1.434125918195067,1.434125918195067,631,0,712,0
327.044,13999,0.15308922266443767,-1.1218286019543307,1.1218286019543307,631,0,720,0
327.544,14005,-1.19822208214226,-0.6922699575266589,1.19822208214226,613,0,664,0
328.044,13946,-0.9394325613757829,-0.8335117074256195,0.9394325613757829,610,0,658,0
328.544,13981,-0.4936447300104945,-0.8219922812466147,0.8219922812466147,619,0,669,0
329.045,14019,-0.5827720451906303,-0.8563043100214619,0.8563043100214619,629,0,642,0
329.545,14034,-0.2875781865811274,-0.4785417928364696,0.4785417928364696,630,0,635,0
330.045,14008,-0.0707292989331547,-1.1119528573913318,1.1119528573913318,630,0,688,0
330.544,14006,-0.43528291168890343,-0.4104437133886378,0.43528291168890343,629,0,623,0
331.044,13997,-0.3906556773936502,-0.7001923668409837,0.7001923668409837,629,0,630,0
331.544,13990,0.06400124574754597,-0.8492170672532636,0.8492170672532636,628,0,667,0
332.044,14000,-0.0009402030458025742,-0.8312144628899566,0.8312144628899566,628,0,636,0
332.545,13998,0.06639960937011086,-1.1276598535071294,1.1276598535071294,628,0,652,0
333.044,13999,-0.12520191042188852,-0.8096232305394478,0.8096232305394478,628,0,639,0
333.545,14007,-0.11749803280760493,-0.954058128521106,0.954058128521106,628,0,662,0
334.045,14021,-1.2156849292191856,-1.211495508138743,1.2156849292191856,627,0,720,0
334.545,14010,-0.47918166752677455,-0.9332730452170265,0.9332730452170265,625,0,720,0
335.044,14024,-0.9138383256589909,-0.5290801127894159,0.9138383256589909,621,0,716,0
