case,sample,wall_time,ros_time,point_count,min_x,max_x,min_y,max_y,final_linear_x,final_linear_y,final_angular_z,odom_x,odom_y,odom_yaw
stand,17,102529.146497816,264.41400000000004,1008,-0.38383472091478077,0.3524412512523931,-0.16696200013407098,0.16633234634251293,0.0,0.0,0.0,-0.10132088144434387,0.13804760836443586,0.6117404409069793
stand,18,102529.248247177,264.514,1008,-0.38356299471480715,0.3526058123475165,-0.1660804902834717,0.16713758224104658,0.0,0.0,0.0,-0.09946833300865321,0.13889050534829533,0.6116999388640466
stand,19,102529.34851626,264.61400000000003,1008,-0.3842286114173427,0.35284308921358876,-0.1664108920632445,0.16682922885396487,0.0,0.0,0.0,-0.09804826829446034,0.13967242158446105,0.611045424551501
stand,20,102529.443011895,264.704,1008,-0.3842585351119443,0.3525666818657284,-0.16613957991639405,0.16711111072150348,0.0,0.0,0.0,-0.09947073308178202,0.13895987147224786,0.6122895141137877
stand,21,102529.543351932,264.80400000000003,1008,-0.38366917157246605,0.3525839712137719,-0.16740819958408826,0.1658445479402728,0.0,0.0,0.0,-0.10087422195603381,0.13825743559188663,0.6114750413962683
stand,22,102529.645620101,264.904,1008,-0.38374007715427094,0.35261020841193835,-0.1668169953589355,0.1664665972278063,0.0,0.0,0.0,-0.1007060523070035,0.1383132690509334,0.611939818317463
stand,23,102529.749013015,265.009,1008,-0.3839897600988946,0.3526385990377765,-0.16735766415019127,0.1659439316702734,0.0,0.0,0.0,-0.09943149333113876,0.139007876013968,0.6118031979682841
stand,24,102529.843660565,265.10400000000004,1008,-0.3841473409011329,0.35269208355814013,-0.16610976425656093,0.16738481372553832,0.0,0.0,0.0,-0.09839241729935409,0.13926064521342138,0.6102169052218566
stand,25,102529.946156024,265.204,1008,-0.3843797141849866,0.35275250824811877,-0.16657256190235575,0.16672851570315478,0.0,0.0,0.0,-0.09863756467252192,0.1390757822168182,0.6116488114327112
stand,26,102530.040382818,265.29400000000004,1008,-0.3839622529251677,0.35257626260310454,-0.16624512892468835,0.16706874205241393,0.0,0.0,0.0,-0.09955406254277284,0.13882801286281643,0.6118439637400692
stand,27,102530.143733443,265.399,1008,-0.38418149043491867,0.35265722817302486,-0.16699894219050027,0.16629762766446224,0.0,0.0,0.0,-0.10037293417259706,0.1389007067535167,0.6119244565475942
stand,28,102530.247338348,265.499,1008,-0.38416329268125327,0.35261917396965875,-0.16710991980736567,0.16623721359570415,0.0,0.0,0.0,-0.09987496796235512,0.13913567568684462,0.6121065582981908
stand,29,102530.34925345,265.599,1008,-0.3838567164293759,0.35266435677408053,-0.16682481532218046,0.16651845541881616,0.0,0.0,0.0,-0.09881710578186077,0.13946577213866798,0.6117876779998257
stand,30,102530.440559887,265.689,1008,-0.38377969250963784,0.35266563802932294,-0.166442295669888,0.16696749390108945,0.0,0.0,0.0,-0.0980078110179047,0.14007853214963406,0.6110558135129373
stand,31,102530.545504662,265.79400000000004,1008,-0.38448879206057807,0.35286425044777964,-0.1669380336068437,0.16651711303937994,0.0,0.0,0.0,-0.09858564548792396,0.13993537261593136,0.612825983210982
stand,32,102530.64727534,265.894,1008,-0.38345989044904827,0.352631364736029,-0.16690662812968854,0.16660573194467884,0.0,0.0,0.0,-0.09994404339372981,0.13888088810786245,0.6109860502478937
stand,33,102530.739291836,265.98400000000004,1008,-0.38391813561763066,0.35274998423000775,-0.1669378071986638,0.16654724546598865,0.0,0.0,0.0,-0.09849832910069169,0.13992473637088176,0.6115064419369249
stand,34,102530.842883594,266.089,1008,-0.38479508892287273,0.35294765729283634,-0.1668207268671281,0.1666509769303862,0.0,0.0,0.0,-0.09794717305781304,0.13968181134181917,0.6119585152432453
stand,35,102530.943353163,266.184,1008,-0.3841135008503369,0.3524783780436507,-0.16781539155536113,0.1656766602279255,0.0,0.0,0.0,-0.09876665529268928,0.13965706671658545,0.6106140253700357
stand,36,102531.046616711,266.28900000000004,1008,-0.38432708328236964,0.35280106163218905,-0.16726208295137773,0.1661397974702855,0.0,0.0,0.0,-0.098957398346672,0.1400191033975183,0.6131258016811463
stand,37,102531.148753541,266.389,1008,-0.38428368939343227,0.35272672982453207,-0.16757990740734663,0.1660086995702424,0.0,0.0,0.0,-0.0994493739314234,0.13981248933003687,0.6114408714809136
stand,38,102531.242660329,266.48400000000004,1008,-0.383729533532172,0.3524912691628893,-0.16720869499722413,0.166408446402335,0.0,0.0,0.0,-0.09898051635093148,0.1394017546935659,0.6123175172057088
stand,39,102531.348761168,266.584,1008,-0.38452257963486414,0.35257939812899747,-0.16667809539123182,0.16689206312600252,0.0,0.0,0.0,-0.09836056904573527,0.13927760411555623,0.6110215780456784
stand,40,102531.440371798,266.67900000000003,1008,-0.38375295486182337,0.3526031263654639,-0.16649465439276395,0.1671289385810491,0.0,0.0,0.0,-0.09836738690874514,0.13969247279528366,0.6117762831005815
forward,1,102533.848629964,269.05400000000003,1008,-0.392100309943501,0.3506224603841892,-0.16455864134250586,0.17609768810959905,0.15,0.0,0.0,-0.05114041240028623,0.17792030286801797,0.6032397806205148
forward,2,102533.949086833,269.154,1008,-0.38220880056148354,0.35145987254252015,-0.16388776627315643,0.1899743706779995,0.15,0.0,0.0,-0.039140075497495354,0.17561946618498095,0.6329742532245827
forward,3,102534.051684898,269.254,1008,-0.3984165512497717,0.3512609504561884,-0.16251811504486108,0.16659551269873285,0.15,0.0,0.0,-0.03707806567825232,0.1880999141469138,0.6465806520591585
forward,4,102534.150761269,269.349,1008,-0.3833684205720934,0.35081046515165826,-0.18219348512683395,0.1652658888029557,0.15,0.0,0.0,-0.03263436138751747,0.20684097137165866,0.6473826364189134
